designation,source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 1737061349198867456",1737061349198867456,315.53194768088133,7.05627998719778,2.0869857706376838,0.033424024,11.453518,4.7357383,0.46004236,5997.613,5984.434,6012.375,-0.202,-0.2138,-0.1898,"Gaia DR2 1737061349198867456",315.53194892345186,7.056279256276443,2.12,-9.0743,5.683,0.0,2015.5,6.439249561381969E-8
"Gaia DR3 6386751579018596864",6386751579018596864,357.84647350495493,-70.15286236046585,6.614766252955382,0.011453273,11.617521,2.949402,0.7221205,5042.8613,5036.1523,5051.1816,0.5263,0.5204,0.5332,"Gaia DR2 6386751579018596864",357.8464339998919,-70.15286207170413,6.6404,96.1845,-1.7465,2.9934,2015.5,7.066976623866582E-8
"Gaia DR3 1424011082893734272",1424011082893734272,246.69203834502113,51.04113442310046,1.7041715271840872,0.010691544,12.810718,-30.1463,1.4129279,5903.319,5901.148,5906.6997,-0.1756,-0.1815,-0.1694,"Gaia DR2 1424011082893734272",246.69203951662163,51.0411327878095,1.7076,-5.6659,11.9958,0.0,2015.5,5.89532072254E-8
"Gaia DR3 415703635408772480",415703635408772480,9.458742700482865,51.28877830630163,2.688161888538588,0.021707483,10.984386,-0.70543766,0.3914326,,,,,,,"Gaia DR2 415703635408772480",9.458744311186145,51.28877798594051,2.6734,-6.8825,2.6888,-0.3812,2015.5,7.390701260666365E-8
"Gaia DR3 6518399301667782016",6518399301667782016,337.45784341160885,-48.003099770588015,7.237898245279401,0.015653515,9.940329,6.2951117,0.1581055,5718.492,5705.554,5740.412,0.0998,0.0866,0.1212,"Gaia DR2 6518399301667782016",337.45782426102136,-48.003098778325224,7.2418,91.9757,-6.8613,6.3651,2015.5,5.5421739240760127E-8
"Gaia DR3 4990044668377961984",4990044668377961984,1.0465749110529816,-47.36063493404065,2.858990048504994,0.015384106,12.372176,-1.0975595,0.49767372,5617.147,5616.391,5618.0073,0.0245,0.0219,0.0274,"Gaia DR2 4990044668377961984",1.0465695783204967,-47.36063520815343,2.8088,25.5824,2.3343,-0.9,2015.5,7.753875277195853E-8
"Gaia DR3 4911563216311083392",4911563216311083392,24.60516274398094,-55.77199769302551,6.632509755638045,0.012325988,10.425592,7.2236495,0.24349806,5689.305,5678.855,5704.035,0.3336,0.3251,0.3458,"Gaia DR2 4911563216311083392",24.605138915871855,-55.77200057415435,6.5906,96.1634,20.9461,7.2524,2015.5,5.472462691787551E-8
"Gaia DR3 4745660479479743488",4745660479479743488,39.89766856621086,-50.008198909857335,6.243834169871793,0.011164959,9.331878,25.144804,0.14866789,5937.6963,5934.4146,5944.301,0.0249,0.0194,0.032,"Gaia DR2 4745660479479743488",39.897668889500295,-50.00819337146765,6.274,-1.8678,-39.8564,25.1473,2015.5,5.1720360751884775E-8
"Gaia DR3 2048464796210957440",2048464796210957440,293.9850279319104,36.296292682422944,0.3611895101283019,0.04371345,16.419178,,,5735.328,5684.335,5790.112,-0.7781,-0.8466,-0.7138,"Gaia DR2 2048464796206336896",293.985028372945,36.29629392013356,0.403,-2.4299,-8.9107,0.0,2015.5,1.7973424061207594E-8
"Gaia DR3 1316708918505350528",1316708918505350528,240.5492718323535,28.169626854398295,6.148872122507193,0.013609672,11.003223,2.4877627,0.31574774,5848.95,5841.9033,5857.2725,-0.021,-0.027,-0.012,"Gaia DR2 1316708918505350528",240.54927453687856,28.16962482094649,6.0854,-17.4221,14.8202,2.564,2015.5,4.340958874132643E-8
"Gaia DR3 470650560779277952",470650560779277952,65.46958069344849,57.817210076333545,4.868714585725929,0.02610466,9.74296,-11.144511,0.4688025,6715.0464,6701.384,6745.7393,-0.57,-0.5792,-0.5595,"Gaia DR2 470650560777348352",65.46958140194225,57.81720947635734,4.666,-2.5156,4.0026,-11.9147,2015.5,5.2188032247992E-8
"Gaia DR3 990291507088739072",990291507088739072,110.38802395728368,58.26811026231359,3.781159832799732,0.015638331,10.515098,1.7439219,0.33204317,6220.6177,6207.0986,6237.1235,-0.2803,-0.2949,-0.2645,"Gaia DR2 990291507088739072",110.38802846490756,58.26810944878612,3.6392,-16.9894,5.3104,1.6358,2015.5,7.678206186771224E-8
"Gaia DR3 920308932010648448",920308932010648448,116.71638297929114,39.0944661950009,3.651710747410661,0.017323451,11.943119,-9.467062,0.6529673,5378.101,5368.759,5387.652,0.1525,0.142,0.164,"Gaia DR2 920308932010648448",116.7163868369056,39.09446945268679,3.5924,-21.5254,-23.9055,-9.8421,2015.5,6.266916723940374E-8
"Gaia DR3 2303332931542914048",2303332931542914048,277.47805011222374,85.23332410597992,4.3215950811889625,0.01324906,10.459597,-12.804764,0.2552104,5933.392,5919.922,5941.6973,0.2851,0.2706,0.2912,"Gaia DR2 2303332931542914048",277.47807533565975,85.23332076819977,4.2419,-15.3542,24.4608,-12.8198,2015.5,6.985061150508647E-8
