designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 4056326681029056896",4056326681029056896,269.147926313775,-29.539299899608356,0.4440936382065991,0.051212717,0.5281273960286014,-0.024899185767612877,0.998279,16.082968,1.3149643,,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5365.067,4.2945,-3.7743,1189.823,0.9051,0.727,0.404,"Gaia DR2 4056326681029056896",269.14792622394356,-29.539299896451116,0.452,0.6043,-0.1884,0.0,2015.5,2.3723225689275303E-8
"Gaia DR3 5337273743301313536",5337273743301313536,166.97987800935422,-61.1462492773658,0.6262406695578141,0.01675056,-4.5766458607170994,2.517859659450308,0.91467094,14.551385,0.81642056,,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6679.9697,4.1121,-0.443,1536.3724,0.6363,0.5481,0.2967,"Gaia DR2 5337273743301313536",166.97987933716897,-61.14624961867018,0.5867,-4.522,2.4882,0.0,2015.5,1.3416036875004608E-8
"Gaia DR3 2139300262131379584",2139300262131379584,289.763621979779,51.962685193659894,2.9134081823425175,0.010493142,3.4270586908273724,16.046772120250047,1.0028398,12.574943,0.83886814,-17.787605,1.8782188,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5599.9014,4.4419,-0.1969,341.3295,0.003,0.0025,0.0013,"Gaia DR2 2139300262131379584",289.76362115389145,51.96268304023327,2.8796,3.3663,16.0261,0.0,2015.5,8.339365842762273E-8
"Gaia DR3 2878641361300809856",2878641361300809856,359.15197027484555,36.21295500385967,1.5818226395443191,0.02184214,-7.867573669415229,-8.552555925322208,1.4264994,12.813591,0.87556934,-2.3217566,13.306221,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5980.7095,3.865,-1.2048,681.0762,0.3028,0.2561,0.1399,"Gaia DR2 2878641361300809856",359.1519715873216,36.21295622760908,1.3316,-7.7631,-8.4836,10.9884,2015.5,4.9385299435277726E-8
"Gaia DR3 385697172809355392",385697172809355392,4.8592751927626,44.02759527095855,3.056659633286197,0.015793364,0.9233484288118166,-8.920786919580177,1.0189191,13.400405,1.096365,-29.14311,1.5374542,"VARIABLE",0,true,true,true,true,false,true,true,5105.6465,4.5283,-0.0592,322.6386,0.1829,0.1467,0.0778,"Gaia DR2 385697172809355392",4.859275019884554,44.027596497945645,3.0105,0.9851,-8.8663,0.0,2015.5,1.3284416432476254E-8
"Gaia DR3 382111248777193216",382111248777193216,7.053937598100488,42.06134414126365,2.6863013751467752,0.012842535,0.8661032896772272,-6.773218428243758,0.94143426,12.511989,0.91232204,-9.334558,0.96635,"NOT_AVAILABLE",0,true,true,false,true,false,true,true,5548.5527,4.3076,0.1474,366.916,0.1028,0.085,0.0451,"Gaia DR2 382111248777193216",7.053937479492738,42.06134510985463,2.6926,0.9186,-6.5089,-9.2554,2015.5,7.571309077817144E-8
"Gaia DR3 6683371847364921088",6683371847364921088,296.0039342052497,-47.56204453590135,14.562228475008533,0.014715874,-3.542770005322783,-100.8845427672074,1.2157134,10.644562,1.2677336,21.166208,0.31602004,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4608.6196,4.5747,0.1953,68.533,8.0E-4,6.0E-4,3.0E-4,"Gaia DR2 6683371847364921088",296.0039349436816,-47.562030477504436,14.662,-3.4573,-100.8911,20.7009,2015.5,4.919947665670925E-8
"Gaia DR3 1074139748425931008",1074139748425931008,167.8215134310371,69.96477708833692,6.704244469776143,0.012559627,79.59201271457981,15.651912653169722,0.9223106,10.989216,0.96959114,-52.613464,0.30868784,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5364.139,4.4623,0.3159,148.5088,0.0656,0.0535,0.0282,"Gaia DR2 1074139748425931008",167.82148112888092,69.96477488506122,6.6527,79.4861,15.4279,-52.3445,2015.5,6.622721269779097E-8
"Gaia DR3 6411096106487783296",6411096106487783296,332.9482727733372,-58.94611776382565,16.067113843982078,0.017756619,138.3646036549033,-235.7710313225693,1.1144723,14.309705,2.6423836,-69.77561,2.0658717,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 6411096106487783296",332.94823550675875,-58.94608502258675,16.0698,138.1383,-235.8103,0.0,2015.5,3.9210182164949466E-8
"Gaia DR3 5357465071731312768",5357465071731312768,156.74723948489844,-52.467822117169334,36.38958468436626,0.0162964,-89.39406558542368,361.546043558718,0.931512,11.361207,2.2704306,,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3322.5972,4.2712,-0.6889,27.5379,0.0,0.0,0.0,"Gaia DR2 5357465071715078016",156.74725995694283,-52.46787236293456,36.1735,-89.0458,361.6034,70.4754,2015.5,1.0679032464247283E-7
"Gaia DR3 4698692748651744128",4698692748651744128,23.593383482097043,-66.67636655288563,9.062315614411387,0.010062385,-119.55021506524318,-123.03028758755181,0.8974345,10.717915,0.99382496,11.105134,0.23071253,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5216.258,4.4987,-0.0702,110.1017,0.0438,0.0356,0.0189,"Gaia DR2 4698692744355471616",23.593425333042333,-66.67634946049294,8.9755,-119.7999,-122.9534,11.7788,2015.5,7.079364228540618E-8
"Gaia DR3 1053809778428567680",1053809778428567680,157.14401106412535,65.85418726790246,13.622641734804434,0.014727684,-177.33986508049898,-81.69258067005221,1.1912493,11.565513,1.5540676,-16.698322,0.39923936,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 1053809778428567680",157.14407119124235,65.85419857525264,13.5585,-177.2364,-81.7719,-17.2477,2015.5,5.394240042091424E-8
"Gaia DR3 1675923009431370880",1675923009431370880,198.38856310063383,62.30537777748986,9.085383343775252,0.010974641,-66.96978756371941,-15.352430597170404,0.8510404,10.689707,1.0424595,2.9998572,0.265248,"VARIABLE",0,true,true,false,true,false,true,true,5188.1562,4.4934,0.2027,109.6156,0.1042,0.0841,0.0443,"Gaia DR2 1675923005135391488",198.38858305256946,62.30537989619431,9.0991,-66.9887,-15.3181,3.7944,2015.5,3.2367773702757924E-8
"Gaia DR3 1491634483976350720",1491634483976350720,216.92347200037938,41.95297214257123,18.16712045950139,0.01256995,-92.25444681544593,-101.23300258953816,1.0832568,9.658773,1.1205254,1.1732926,0.14520869,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4891.5254,4.5354,0.0957,54.96,0.0,0.0,0.0,"Gaia DR2 1491634483976350720",216.9234891669837,41.9529861973367,18.1484,-92.3375,-101.2466,1.025,2015.5,5.840901569767107E-8
"Gaia DR3 2221164434736927360",2221164434736927360,322.9418249405497,66.3490097989388,4.913369263275179,0.010465299,45.482170684619085,31.87381471175728,0.86550343,11.732284,0.96305656,-10.079846,0.656631,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5315.492,4.4693,0.1803,201.8358,0.0247,0.0201,0.0106,"Gaia DR2 2221164434736927360",322.9418092240596,66.34900544061908,4.9237,45.3262,32.0422,-10.0655,2015.5,9.248374082141975E-8
"Gaia DR3 2188906825165621120",2188906825165621120,316.2036951302102,55.588025272538886,6.6849737748746,0.0186343,11.751301708093703,23.525441856858997,0.90158707,7.989994,0.34537268,-25.473478,0.14453724,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7426.445,4.0429,-0.1975,149.5083,2.0E-4,2.0E-4,1.0E-4,"Gaia DR2 2188906825165621120",316.2036922408096,55.588022053060655,6.6864,11.7373,23.8689,0.0,2015.5,9.56858055230409E-8
"Gaia DR3 427224073427887360",427224073427887360,10.08915696908795,61.21337904306996,19.327731537855115,0.013050931,48.576367637769444,-55.73438833227879,1.1472825,12.542486,2.1828127,3.5364168,0.5043618,"VARIABLE",0,true,true,true,true,false,true,true,3399.8037,3.9652,-1.3635,51.9707,0.1495,0.1013,0.0592,"Gaia DR2 427224073427887360",10.089143093898022,61.2133868108951,19.2202,48.5759,-55.6022,2.8765,2015.5,7.92823017713563E-8
"Gaia DR3 5723638723350902400",5723638723350902400,126.43374166146126,-13.559538961570622,6.564502838647462,0.014058043,-8.2162814016108,68.13281973156927,0.9095109,10.664142,0.86699677,20.685295,0.35110095,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5557.1006,4.4002,-0.0613,151.0177,0.0259,0.0215,0.0114,"Gaia DR2 5723638723350902400",126.43374282588938,-13.559548458319593,6.512,-8.2765,67.9426,21.1577,2015.5,6.277808683827405E-8
"Gaia DR3 4624979393181971328",4624979393181971328,73.70144719337407,-76.68060863089346,2.8128132580880516,0.0104966825,11.849189409670924,-18.731868955897927,1.0950727,12.508994,0.9395962,-7.776246,0.8096103,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5628.948,4.3027,-0.0402,351.6239,0.2482,0.2054,0.1098,"Gaia DR2 4624979393181971328",73.70143977590952,-76.68060607194131,2.7827,11.712,-18.9222,-6.1084,2015.5,1.0737649961344371E-7
"Gaia DR3 338382713564401920",338382713564401920,38.36157284676186,41.01343193600925,2.986040592934553,0.02473894,21.35381377437554,-0.9298702261176806,1.3308684,10.529541,0.79970074,-7.5256996,0.22748233,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5749.947,3.9847,0.0196,329.5973,0.0021,0.0017,9.0E-4,"Gaia DR2 338382713564401920",38.36156898554277,41.01343205036208,2.9442,21.7081,-0.8741,-7.7962,2015.5,1.0175335079174029E-7
"Gaia DR3 2242756094328104576",2242756094328104576,292.3139982792901,65.97378351827352,26.88597717892837,0.015777089,56.48987884212378,-131.65879812070477,1.0486875,14.616055,2.8950996,-45.581867,2.1037147,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 2242756094328104576",292.3139789990924,65.97380177727902,26.8377,56.5741,-131.3319,0.0,2015.5,1.9925048128643275E-8
"Gaia DR3 4684513614202233728",4684513614202233728,16.778699222120125,-75.19894737334107,2.4397854173371973,0.011145126,20.293030437847037,-15.864672480580968,1.0521054,12.232036,0.84495735,41.617462,1.5402876,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5857.7227,4.2729,0.3599,409.6821,0.1514,0.1268,0.0673,"Gaia DR2 4684513614202233728",16.77868789527306,-75.19894516714068,2.4233,20.2246,-15.607,43.3958,2015.5,9.299605204670794E-8
"Gaia DR3 534988616816537728",534988616816537728,21.921767121264168,72.29662042879961,22.225693359824277,0.013832764,71.628233181739,40.44953197736995,1.0838809,12.127464,2.2600918,-59.98826,0.43097693,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 534988616816537728",21.921734603360544,72.29661480997635,22.1289,71.7067,40.4748,-60.3767,2015.5,7.097621465634288E-8
"Gaia DR3 6801474136516893184",6801474136516893184,316.6318783614876,-26.69287303651659,2.7862146782077737,0.02162883,-4.437877394257892,-54.15370190030619,0.856947,11.192582,0.8581915,-7.6642866,0.8677676,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5680.8784,3.8459,-0.277,381.3784,0.0429,0.0356,0.019,"Gaia DR2 6801474136516893184",316.63187909176014,-26.692865438624032,2.89,-4.7111,-54.25,-5.888,2015.5,6.319806233074332E-8
"Gaia DR3 2318295979126499200",2318295979126499200,7.302035701553612,-30.454128055932788,15.900030865895824,0.030844795,150.0320920193896,-87.13220725727999,1.549344,11.15755,1.4796782,57.56665,0.32695496,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,,"Gaia DR2 2318295979126499200",7.302011483474083,-30.454115932330396,15.9205,149.9532,-87.2528,57.3805,2015.5,5.0280175926688273E-8
"Gaia DR3 646125297938578944",646125297938578944,142.74340481119165,26.539989710847316,4.474305978539132,0.01816353,-7.977712578532761,-39.401539181836014,0.94819933,9.590924,0.7565603,-41.166607,0.17331173,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6011.8174,3.9685,-0.0912,222.247,6.0E-4,5.0E-4,3.0E-4,"Gaia DR2 646125297938578944",142.743406020159,26.539995130833145,4.3372,-7.9987,-39.5448,-40.653,2015.5,7.807882884425176E-8
"Gaia DR3 1476485996883837184",1476485996883837184,201.28260370719488,38.92236336733445,23.48043674491943,0.01421334,-124.60761902564494,-27.300467727029265,0.9621399,9.684284,1.2602472,-7.1436505,0.14514877,"VARIABLE",0,true,true,false,true,false,true,true,4591.5635,4.5594,-0.112,42.4916,2.0E-4,1.0E-4,1.0E-4,"Gaia DR2 1476485996883837184",201.282625917622,38.922367140999015,23.4577,-124.7133,-27.3773,-7.3279,2015.5,5.0583767877040744E-8
"Gaia DR3 6552346035980010624",6552346035980010624,352.17255974849974,-34.49141031907003,10.38369615011503,0.01817497,111.5025122727084,-2.642322753201646,0.88382965,11.086285,1.2115908,-5.062502,0.40831578,"VARIABLE",0,true,true,false,true,false,true,true,4818.802,4.5747,0.4667,96.1257,0.0786,0.0614,0.0319,"Gaia DR2 6552346035980010624",352.1725409136907,-34.49140990216626,10.363,111.3638,-2.5882,-4.7723,2015.5,8.068035353250803E-8
"Gaia DR3 3962403923821595264",3962403923821595264,188.9223505109807,27.214375117276067,7.895342647436803,0.030634202,-45.87017236632264,-10.769798268989517,1.6642473,11.755176,1.2370377,10.352454,0.4619255,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4757.89,4.5646,0.264,126.1984,0.0224,0.0174,0.0091,"Gaia DR2 3962403923821595264",188.9223576380707,27.21437660930302,7.7699,-45.874,-10.7657,10.428,2015.5,3.341016714644182E-8
"Gaia DR3 2333676738050041728",2333676738050041728,2.2716167670028304,-27.121732715340222,42.059154343344176,0.03240835,692.2238674822946,90.0668775604938,1.0856564,10.915721,1.9803829,19.700996,0.17907207,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,,"Gaia DR2 2333676738049780352",2.2715087068298057,-27.12174521661678,42.1185,692.2547,90.1419,20.3661,2015.5,3.6451427564962585E-8
"Gaia DR3 2136815881249993600",2136815881249993600,292.1669511864854,53.48737084369298,9.221931308439368,0.010726186,40.68143657635691,11.14641649226376,0.95927906,9.700555,0.8046913,-15.300545,0.25295982,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5827.4766,4.3929,0.0953,108.1701,0.0557,0.0468,0.025,"Gaia DR2 2136815881249993600",292.166941697073,53.487369350049946,9.1295,40.5192,11.1062,-15.2468,2015.5,5.227965053537477E-8
"Gaia DR3 2296342614570999552",2296342614570999552,282.79525896569027,82.24541365186187,2.886914068041987,0.012229674,2.965522363242745,-4.656601063567726,0.84571236,11.360669,0.7850714,1.5851378,0.5189007,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5768.8984,4.1746,-0.0769,340.0224,7.0E-4,6.0E-4,3.0E-4,"Gaia DR2 2296342614570999552",282.79525584601186,82.24541433038253,2.9475,2.7914,-4.5206,1.9606,2015.5,6.05936134689099E-8
"Gaia DR3 1126422935076082176",1126422935076082176,151.61868523097365,74.82720028881778,20.635475425495738,0.018971704,-25.82648059366616,-75.10426617818875,1.0785204,14.74585,2.7800732,11.414203,2.9142,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 1126422935076082176",151.61869890524335,74.82721071815911,20.5978,-26.0438,-75.1141,0.0,2015.5,3.8345361469020105E-8
"Gaia DR3 4558177980124887936",4558177980124887936,253.18629589015782,16.579913990887935,3.7367479978795632,0.019745478,-8.314074581696087,-9.3510000613815,1.0242451,10.118072,0.6196661,-22.275778,1.2276238,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6560.81,4.0773,-0.2705,263.1932,0.0855,0.0745,0.04,"Gaia DR2 4558177980120149632",253.18629707817112,16.579915311086122,3.7879,-8.4493,-9.2572,-19.7216,2015.5,4.905359557152828E-8
"Gaia DR3 1344163891352965632",1344163891352965632,263.7580742016062,40.69504234663025,4.420168900811432,0.012652458,-6.372558705761291,-3.4669719769730225,1.056831,8.94528,0.71039104,-20.909248,0.23739183,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5992.018,3.6662,-0.2277,223.8803,0.0011,9.0E-4,5.0E-4,"Gaia DR2 1344163891352965632",263.7580753436781,40.69504284435422,4.4209,-6.5116,-3.2814,-20.8334,2015.5,5.694353159227193E-8
"Gaia DR3 570653411060484480",570653411060484480,71.02813221696267,84.36426741021643,3.3438488580228305,0.011713563,-10.813429247202741,15.274481061449263,0.9197812,11.036793,0.70208454,-33.538143,0.45248452,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6022.5796,4.196,-0.2817,295.361,8.0E-4,7.0E-4,4.0E-4,"Gaia DR2 570653411060484480",71.02814820619353,84.36426524513254,3.3444,-10.7834,15.2175,-32.9359,2015.5,8.895817901561484E-8
"Gaia DR3 6675883485986480256",6675883485986480256,307.596695615181,-44.88762170864314,2.663794260115537,0.020050218,15.782040504210109,-25.806019789480484,0.9568864,11.351634,0.7302866,-35.16911,0.46507958,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5948.107,4.1556,-0.0768,366.7877,0.0013,0.0011,6.0E-4,"Gaia DR2 6675883485986480256",307.596692520213,-44.88761806166907,2.6508,15.9944,-25.7228,-34.5569,2015.5,7.970302990489155E-8
"Gaia DR3 4613145315172329984",4613145315172329984,20.166002952398678,-86.97996614165682,2.8615073754574283,0.012114266,-3.6531768739956862,-7.859787955343247,0.8840634,11.288884,0.79555225,46.63256,0.34462878,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,6230.717,4.133,-0.2916,346.0938,0.2742,0.2333,0.1255,"Gaia DR2 4613145315172329984",20.166011344867435,-86.97996504148742,2.7834,-3.7192,-7.7323,46.7887,2015.5,7.888869720311008E-8
"Gaia DR3 1716345832872291968",1716345832872291968,194.7395907678979,77.66172008723437,17.28263533343912,0.015034271,-36.03532849429709,31.407636135418446,1.1410192,14.140286,2.4750586,-18.619379,2.2442093,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 1716345832872291968",194.73961410861966,77.66171574435853,17.2748,-35.9925,31.4246,0.0,2015.5,2.448760997688351E-8
"Gaia DR3 3022644120017418496",3022644120017418496,89.13002816739541,-5.012031861718785,4.596752177093529,0.018512016,12.225184983950644,-15.46216582988544,1.3082944,12.082437,1.0235481,54.68093,0.46721023,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5246.597,4.497,0.3325,217.6738,0.0931,0.0753,0.0395,"Gaia DR2 3022644120017418496",89.13002645808584,-5.012029770075678,4.5249,12.3055,-15.4241,54.7698,2015.5,5.0986344002378794E-8
"Gaia DR3 2329387852426700800",2329387852426700800,353.24356218264177,-29.41653330056644,26.117515196160547,0.032652486,150.991300235217,-333.05983174854725,1.068267,14.724859,2.9302235,,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 2329387852426700800",353.24353813659707,-29.416487033919058,26.2368,151.0472,-333.1938,0.0,2015.5,3.450174108188476E-8
"Gaia DR3 4968289907406396160",4968289907406396160,33.15402575434929,-35.39091868548029,3.081784566426391,0.020190205,29.004212367419186,-3.688652048644675,1.2568806,11.156964,0.87319946,8.183929,0.21744722,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5706.2026,4.1337,0.177,317.6953,0.1369,0.114,0.0607,"Gaia DR2 4968289907406396160",33.15402075292024,-35.390918165520766,3.0208,28.9144,-3.6439,8.0846,2015.5,6.292021550311087E-8
"Gaia DR3 5001098681543159040",5001098681543159040,10.569726869675728,-36.717968019208875,45.299806632803985,0.02703411,-154.88014017661,45.63248548141355,1.2530696,11.548954,2.5452967,14.514078,0.25872302,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,,"Gaia DR2 5001098681543159040",10.56975367503263,-36.71797432474558,45.3562,-155.1859,45.4446,0.0,2015.5,6.702860823160323E-8
"Gaia DR3 3342228616422593664",3342228616422593664,90.06258955638059,11.88405392815675,3.5969702976107674,0.016266007,12.43612800196648,-27.20849766125769,0.973663,9.478963,0.62649345,57.434235,0.81378394,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6333.0283,3.8857,0.0429,275.8233,0.0092,0.008,0.0043,"Gaia DR2 3342228616422593664",90.06258779749693,11.884057683548662,3.4772,12.5024,-27.3097,0.0,2015.5,4.0599064160061605E-8
"Gaia DR3 2254929887069708160",2254929887069708160,288.46566248049663,66.3479386815134,1.940455091468651,0.008713214,-16.973011257656886,9.021323223909466,0.92093766,12.210217,0.88939285,18.188738,1.045076,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5802.538,4.0902,0.2933,506.96,0.2258,0.1883,0.1001,"Gaia DR2 2254929887069708160",288.4656682557355,66.34793750964377,1.9523,-17.0736,9.0364,19.0269,2015.5,9.940212526329509E-8
"Gaia DR3 4747624104168195072",4747624104168195072,47.517282433341094,-50.83225931812684,13.010697782896415,0.017194608,97.98638242099014,27.924158486154578,0.9873908,7.430989,0.72596693,-0.036144275,0.13971221,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5953.785,4.023,0.0217,76.7562,4.0E-4,3.0E-4,2.0E-4,"Gaia DR2 4747624104168195072",47.51726076917858,-50.83226320445764,12.9746,97.9122,27.9112,0.0527,2015.5,8.458077205772585E-8
"Gaia DR3 3445148131761842944",3445148131761842944,87.1880386219075,32.08404130927777,2.789685334755686,0.01349961,-6.53059312636357,-15.84822587711819,0.92077726,12.449545,0.9061718,-45.468372,0.6949669,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5737.8066,4.3507,0.0165,346.7639,0.2446,0.2036,0.1089,"Gaia DR2 3445148131761842944",87.1880397180438,32.08404345647049,2.7359,-6.3932,-15.8605,-45.0722,2015.5,6.899527803443829E-8
"Gaia DR3 5019835424832215424",5019835424832215424,32.53472597584694,-31.070651600274537,22.653479829262107,0.016979393,239.95595431842744,-175.92105446953366,0.91478467,8.6779375,1.0280504,32.523785,0.14122768,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5120.498,4.4851,0.2216,44.1037,0.0,0.0,0.0,"Gaia DR2 5019835424832215424",32.534687025213856,-31.070627152151886,22.7337,240.0405,-175.8536,32.6536,2015.5,3.360892359877345E-8
"Gaia DR3 3222453935725951488",3222453935725951488,84.15271949221695,0.8962792027041777,2.863027699547178,0.014746806,2.536976199033122,2.6354770868213713,1.0076205,12.353216,0.84332657,21.116917,1.6223671,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5736.4746,4.3437,-0.1365,344.4764,0.0183,0.0153,0.0081,"Gaia DR2 3222453935725951488",84.15271910091087,0.896278794500176,2.8265,2.6399,2.629,20.7616,2015.5,4.9598702708751064E-8
"Gaia DR3 5545555570947605376",5545555570947605376,119.05981730323174,-35.11671161161398,3.1995443083575883,0.01026077,-6.034325958047434,-8.9902747856575,0.9242626,11.829936,0.8368788,60.257553,0.47212505,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5696.5625,4.2424,-0.045,306.7193,0.067,0.056,0.0299,"Gaia DR2 5545555570947605376",119.05981831327158,-35.11671042968743,3.1695,-6.1042,-9.0173,60.6896,2015.5,7.371511168787934E-8
"Gaia DR3 3046327742219111808",3046327742219111808,108.04420710482815,-10.639339310639603,2.198552046316638,0.012507951,3.2682689886932574,4.195089306545672,1.0142182,12.455146,0.8085661,42.540443,1.1692985,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5923.166,4.2673,0.0467,447.8535,0.1477,0.1246,0.0667,"Gaia DR2 3046327742219111808",108.04420663668714,-10.6393399643981,2.1412,3.1393,4.1233,0.0,2015.5,8.457802418460969E-8
"Gaia DR3 5305241494923209856",5305241494923209856,143.9265110718917,-60.35747317166065,2.9341149541549902,0.09386134,-21.719601604929853,20.892237316901586,10.363103,12.492139,0.95629406,10.486217,1.849665,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6008.917,4.3317,-0.7038,300.4479,0.5867,0.4915,0.2675,"Gaia DR2 5305241494923209856",143.92651771429487,-60.35747576921606,2.7254,-19.8744,21.5996,9.8783,2015.5,6.614010441114056E-7
"Gaia DR3 5227928170880093568",5227928170880093568,165.31579236268752,-72.35670072893244,2.5621918236338788,0.009301937,-66.73161106595298,25.77262856255596,0.9244909,12.0278,1.0434179,47.06689,0.6364343,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5441.074,4.1083,-0.446,384.9116,0.3922,0.3208,0.173,"Gaia DR2 5227928170880093568",165.31582305537614,-72.35670435724377,2.5359,-66.7266,25.6262,47.368,2015.5,7.750262842118706E-8
"Gaia DR3 5351820556994135296",5351820556994135296,155.98413662753396,-56.843115783643356,2.7889796713585624,0.011562809,-24.07473515686681,7.82452745255322,0.9290438,10.70588,0.60924816,9.341224,0.54149723,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6568.681,4.0537,-0.1667,358.294,0.1134,0.0991,0.0534,"Gaia DR2 5351820556994135296",155.98414276753337,-56.84311692791089,2.6965,-24.1247,7.716,0.0,2015.5,7.298892877757723E-8
"Gaia DR3 5409268527708808320",5409268527708808320,144.53776521406772,-49.335220616666156,3.651916950841679,0.0129621485,-26.416562670850293,14.037113212737232,0.8083825,11.293369,0.9040842,13.440743,0.31372413,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5478.038,4.1103,0.2007,268.8008,0.037,0.0305,0.0161,"Gaia DR2 5409268527708808320",144.53777090435037,-49.335222636268924,3.5699,-26.538,14.0071,14.0918,2015.5,7.740550781114331E-8
"Gaia DR3 404433018447476096",404433018447476096,15.654392214773901,51.303888812542255,5.687559574482935,0.01778201,-6.961542390326251,-21.3074109105407,1.1812457,11.95474,1.0291424,1.0809093,0.4311621,"VARIABLE",0,true,true,false,true,false,true,true,5310.2046,4.6051,0.068,174.2885,0.1909,0.155,0.0821,"Gaia DR2 404433018447476096",15.654393846582103,51.303891808987885,5.6392,-6.9311,-21.3342,3.4929,2015.5,6.650968504045912E-8
"Gaia DR3 1044013542142711296",1044013542142711296,130.90021263222278,63.07807440305169,12.546481407095412,0.013927378,-42.85636395550777,-16.94961606152329,1.1536306,13.633956,2.3730507,4.3430367,1.0076956,"VARIABLE",0,true,true,false,true,false,true,true,3601.738,4.6461,-0.1009,79.9276,0.6308,0.4225,0.2572,"Gaia DR2 1044013542142711296",130.90022578164889,63.07807676412289,12.5083,-42.9027,-17.0325,0.0,2015.5,6.7371375402266305E-9
"Gaia DR3 1117620107545810944",1117620107545810944,139.1125645868252,69.07412832389238,2.3567585013587795,0.010788254,-0.6544192736365981,-1.2377905456979337,0.9467793,12.024529,0.8477354,-29.449493,0.60600555,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5885.8667,4.2059,0.3149,414.8789,0.1877,0.1574,0.0837,"Gaia DR2 1117620107545810944",139.11256476837784,69.07412843387726,2.3424,-0.5499,-1.354,-29.1752,2015.5,7.891776635044152E-8
"Gaia DR3 876608292608416512",876608292608416512,121.86325586813186,29.388641519997357,1.8050980000296546,0.015878059,-6.144052743342259,-22.672620882331287,1.0643289,12.404097,0.80659103,31.146109,1.2386991,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5753.6,4.1848,0.1108,541.3434,0.026,0.0218,0.0116,"Gaia DR2 876608292608416512",121.86325683819636,29.38864460177471,1.7633,-6.0387,-22.7915,29.751,2015.5,8.39621900453175E-8
